ID_Pago,ID_Poliza,Fecha_Pago,Monto_Pago,Estado_Pago,Metodo_Pago
PAG-05122,POL-0645,2025-04-24,268.53,Completado,Tarjeta
PAG-05123,POL-0645,2025-05-24,268.53,Completado,Tarjeta
PAG-05124,POL-0645,2025-06-23,268.53,Completado,Tarjeta
PAG-05125,POL-0645,2025-07-23,268.53,Completado,Tarjeta
PAG-05126,POL-0645,2025-08-22,268.53,Pendiente,Transferencia
PAG-05127,POL-0645,2025-09-21,268.53,Completado,Efectivo
PAG-05128,POL-0645,2025-10-21,268.53,Completado,Transferencia
PAG-05129,POL-0646,2024-05-12,138.34,Completado,Tarjeta
PAG-05130,POL-0646,2024-06-11,138.34,Completado,Tarjeta
PAG-05131,POL-0646,2024-07-11,138.34,Completado,Transferencia
PAG-05132,POL-0646,2024-08-10,138.34,Completado,Efectivo
PAG-05133,POL-0646,2024-09-09,138.34,Completado,Tarjeta
PAG-05134,POL-0646,2024-10-09,138.34,Completado,Tarjeta
PAG-05135,POL-0646,2024-11-08,138.34,Completado,Efectivo
PAG-05136,POL-0646,2024-12-08,138.34,Completado,Efectivo
PAG-05137,POL-0646,2025-01-07,138.34,Completado,Efectivo
PAG-05138,POL-0646,2025-02-06,138.34,Completado,Tarjeta
PAG-05139,POL-0646,2025-03-08,138.34,Completado,Efectivo
PAG-05140,POL-0646,2025-04-07,138.34,Completado,Efectivo
PAG-05141,POL-0646,2025-05-07,138.34,Pendiente,Efectivo
PAG-05142,POL-0647,2025-02-17,159.15,Completado,Efectivo
PAG-05143,POL-0647,2025-03-19,159.15,Completado,Efectivo
PAG-05144,POL-0647,2025-04-18,159.15,Completado,Tarjeta
PAG-05145,POL-0647,2025-05-18,159.15,Completado,Tarjeta
PAG-05146,POL-0647,2025-06-17,159.15,Completado,Tarjeta
PAG-05147,POL-0647,2025-07-17,159.15,Pendiente,Efectivo
PAG-05148,POL-0647,2025-08-16,159.15,Completado,Efectivo
PAG-05149,POL-0647,2025-09-15,159.15,Completado,Efectivo
PAG-05150,POL-0647,2025-10-15,159.15,Completado,Transferencia
PAG-05151,POL-0648,2024-11-11,293.58,Completado,Efectivo
PAG-05152,POL-0648,2024-12-11,293.58,Completado,Transferencia
PAG-05153,POL-0648,2025-01-10,293.58,Completado,Tarjeta
PAG-05154,POL-0648,2025-02-09,293.58,Completado,Transferencia
PAG-05155,POL-0648,2025-03-11,293.58,Completado,Transferencia
PAG-05156,POL-0648,2025-04-10,293.58,Completado,Efectivo
PAG-05157,POL-0648,2025-05-10,293.58,Completado,Transferencia
PAG-05158,POL-0648,2025-06-09,293.58,Completado,Efectivo
PAG-05159,POL-0648,2025-07-09,293.58,Completado,Efectivo
PAG-05160,POL-0648,2025-08-08,293.58,Completado,Tarjeta
PAG-05161,POL-0648,2025-09-07,293.58,Pendiente,Transferencia
PAG-05162,POL-0648,2025-10-07,293.58,Completado,Efectivo
PAG-05163,POL-0649,2025-03-22,184.65,Completado,Efectivo
PAG-05164,POL-0649,2025-04-21,184.65,Completado,Tarjeta
PAG-05165,POL-0649,2025-05-21,184.65,Completado,Tarjeta
PAG-05166,POL-0649,2025-06-20,184.65,Completado,Transferencia
PAG-05167,POL-0649,2025-07-20,184.65,Completado,Efectivo
PAG-05168,POL-0649,2025-08-19,184.65,Completado,Transferencia
PAG-05169,POL-0649,2025-09-18,184.65,Completado,Tarjeta
PAG-05170,POL-0649,2025-10-18,184.65,Pendiente,Efectivo
PAG-05171,POL-0650,2024-01-29,260.15,Completado,Efectivo
PAG-05172,POL-0650,2024-02-28,260.15,Completado,Transferencia
PAG-05173,POL-0650,2024-03-29,260.15,Completado,Efectivo
PAG-05174,POL-0650,2024-04-28,260.15,Completado,Tarjeta
PAG-05175,POL-0650,2024-05-28,260.15,Completado,Efectivo
PAG-05176,POL-0650,2024-06-27,260.15,Completado,Efectivo
PAG-05177,POL-0650,2024-07-27,260.15,Completado,Efectivo
PAG-05178,POL-0650,2024-08-26,260.15,Completado,Efectivo
PAG-05179,POL-0650,2024-09-25,260.15,Completado,Tarjeta
PAG-05180,POL-0650,2024-10-25,260.15,Completado,Efectivo
PAG-05181,POL-0650,2024-11-24,260.15,Completado,Efectivo
PAG-05182,POL-0650,2024-12-24,260.15,Completado,Tarjeta
PAG-05183,POL-0650,2025-01-23,260.15,Completado,Transferencia
PAG-05184,POL-0651,2023-11-18,288.92,Completado,Transferencia
PAG-05185,POL-0651,2023-12-18,288.92,Pendiente,Tarjeta
PAG-05186,POL-0651,2024-01-17,288.92,Pendiente,Efectivo
PAG-05187,POL-0651,2024-02-16,288.92,Completado,Transferencia
PAG-05188,POL-0651,2024-03-17,288.92,Completado,Tarjeta
PAG-05189,POL-0651,2024-04-16,288.92,Completado,Transferencia
PAG-05190,POL-0651,2024-05-16,288.92,Completado,Efectivo
PAG-05191,POL-0651,2024-06-15,288.92,Completado,Efectivo
PAG-05192,POL-0651,2024-07-15,288.92,Completado,Tarjeta
PAG-05193,POL-0651,2024-08-14,288.92,Completado,Transferencia
PAG-05194,POL-0651,2024-09-13,288.92,Completado,Transferencia
PAG-05195,POL-0651,2024-10-13,288.92,Completado,Tarjeta
PAG-05196,POL-0651,2024-11-12,288.92,Completado,Efectivo
PAG-05197,POL-0652,2025-08-14,239.75,Completado,Efectivo
PAG-05198,POL-0652,2025-09-13,239.75,Pendiente,Tarjeta
PAG-05199,POL-0652,2025-10-13,239.75,Completado,Efectivo
PAG-05200,POL-0654,2025-01-24,282.11,Pendiente,Transferencia
PAG-05201,POL-0654,2025-02-23,282.11,Completado,Tarjeta
PAG-05202,POL-0654,2025-03-25,282.11,Completado,Efectivo
PAG-05203,POL-0654,2025-04-24,282.11,Completado,Efectivo
PAG-05204,POL-0654,2025-05-24,282.11,Completado,Transferencia
PAG-05205,POL-0654,2025-06-23,282.11,Completado,Tarjeta
PAG-05206,POL-0654,2025-07-23,282.11,Completado,Efectivo
PAG-05207,POL-0654,2025-08-22,282.11,Pendiente,Tarjeta
PAG-05208,POL-0654,2025-09-21,282.11,Completado,Transferencia
PAG-05209,POL-0654,2025-10-21,282.11,Completado,Transferencia
PAG-05210,POL-0655,2025-10-17,115.17,Completado,Efectivo
PAG-05211,POL-0656,2025-05-24,89.05,Completado,Efectivo
PAG-05212,POL-0656,2025-06-23,89.05,Pendiente,Transferencia
PAG-05213,POL-0656,2025-07-23,89.05,Completado,Tarjeta
PAG-05214,POL-0656,2025-08-22,89.05,Completado,Tarjeta
PAG-05215,POL-0656,2025-09-21,89.05,Completado,Efectivo
PAG-05216,POL-0656,2025-10-21,89.05,Completado,Transferencia
PAG-05217,POL-0658,2025-01-01,242.86,Completado,Efectivo
PAG-05218,POL-0658,2025-01-31,242.86,Completado,Efectivo
PAG-05219,POL-0658,2025-03-02,242.86,Completado,Transferencia
PAG-05220,POL-0658,2025-04-01,242.86,Pendiente,Transferencia
PAG-05221,POL-0658,2025-05-01,242.86,Completado,Tarjeta
PAG-05222,POL-0658,2025-05-31,242.86,Pendiente,Efectivo
PAG-05223,POL-0658,2025-06-30,242.86,Completado,Efectivo
PAG-05224,POL-0658,2025-07-30,242.86,Completado,Efectivo
PAG-05225,POL-0658,2025-08-29,242.86,Completado,Transferencia
PAG-05226,POL-0658,2025-09-28,242.86,Pendiente,Efectivo
PAG-05227,POL-0659,2024-03-23,94.2,Completado,Transferencia
PAG-05228,POL-0659,2024-04-22,94.2,Completado,Transferencia
PAG-05229,POL-0659,2024-05-22,94.2,Completado,Transferencia
PAG-05230,POL-0659,2024-06-21,94.2,Completado,Tarjeta
PAG-05231,POL-0659,2024-07-21,94.2,Completado,Efectivo
PAG-05232,POL-0659,2024-08-20,94.2,Completado,Transferencia
PAG-05233,POL-0659,2024-09-19,94.2,Completado,Transferencia
PAG-05234,POL-0659,2024-10-19,94.2,Completado,Efectivo
PAG-05235,POL-0659,2024-11-18,94.2,Completado,Tarjeta
PAG-05236,POL-0659,2024-12-18,94.2,Completado,Efectivo
PAG-05237,POL-0659,2025-01-17,94.2,Completado,Tarjeta
PAG-05238,POL-0659,2025-02-16,94.2,Pendiente,Transferencia
PAG-05239,POL-0659,2025-03-18,94.2,Completado,Tarjeta
PAG-05240,POL-0660,2025-05-02,74.11,Completado,Transferencia
PAG-05241,POL-0660,2025-06-01,74.11,Completado,Efectivo
PAG-05242,POL-0660,2025-07-01,74.11,Completado,Tarjeta
PAG-05243,POL-0660,2025-07-31,74.11,Completado,Efectivo
PAG-05244,POL-0660,2025-08-30,74.11,Completado,Efectivo
PAG-05245,POL-0660,2025-09-29,74.11,Pendiente,Efectivo
PAG-05246,POL-0661,2025-03-11,128.49,Completado,Transferencia
PAG-05247,POL-0661,2025-04-10,128.49,Completado,Efectivo
PAG-05248,POL-0661,2025-05-10,128.49,Completado,Efectivo
PAG-05249,POL-0661,2025-06-09,128.49,Completado,Efectivo
PAG-05250,POL-0661,2025-07-09,128.49,Completado,Tarjeta
PAG-05251,POL-0661,2025-08-08,128.49,Completado,Transferencia
PAG-05252,POL-0661,2025-09-07,128.49,Completado,Tarjeta
PAG-05253,POL-0661,2025-10-07,128.49,Completado,Transferencia
PAG-05254,POL-0663,2024-10-11,287.51,Completado,Tarjeta
PAG-05255,POL-0663,2024-11-10,287.51,Completado,Transferencia
PAG-05256,POL-0663,2024-12-10,287.51,Completado,Transferencia
PAG-05257,POL-0663,2025-01-09,287.51,Completado,Efectivo
PAG-05258,POL-0663,2025-02-08,287.51,Completado,Transferencia
PAG-05259,POL-0663,2025-03-10,287.51,Completado,Tarjeta
PAG-05260,POL-0663,2025-04-09,287.51,Completado,Efectivo
PAG-05261,POL-0663,2025-05-09,287.51,Completado,Transferencia
PAG-05262,POL-0663,2025-06-08,287.51,Completado,Transferencia
PAG-05263,POL-0663,2025-07-08,287.51,Completado,Transferencia
PAG-05264,POL-0663,2025-08-07,287.51,Completado,Transferencia
PAG-05265,POL-0663,2025-09-06,287.51,Completado,Efectivo
PAG-05266,POL-0663,2025-10-06,287.51,Completado,Transferencia
PAG-05267,POL-0665,2023-11-19,299.19,Completado,Efectivo
PAG-05268,POL-0665,2023-12-19,299.19,Completado,Tarjeta
PAG-05269,POL-0665,2024-01-18,299.19,Completado,Efectivo
PAG-05270,POL-0665,2024-02-17,299.19,Pendiente,Efectivo
PAG-05271,POL-0665,2024-03-18,299.19,Completado,Transferencia
PAG-05272,POL-0665,2024-04-17,299.19,Completado,Transferencia
PAG-05273,POL-0665,2024-05-17,299.19,Completado,Efectivo
PAG-05274,POL-0665,2024-06-16,299.19,Completado,Tarjeta
PAG-05275,POL-0665,2024-07-16,299.19,Completado,Transferencia
PAG-05276,POL-0665,2024-08-15,299.19,Completado,Transferencia
PAG-05277,POL-0665,2024-09-14,299.19,Completado,Tarjeta
PAG-05278,POL-0665,2024-10-14,299.19,Completado,Transferencia
PAG-05279,POL-0665,2024-11-13,299.19,Completado,Transferencia
PAG-05280,POL-0668,2025-02-01,113.44,Completado,Tarjeta
PAG-05281,POL-0668,2025-03-03,113.44,Completado,Efectivo
PAG-05282,POL-0668,2025-04-02,113.44,Completado,Tarjeta
PAG-05283,POL-0668,2025-05-02,113.44,Completado,Efectivo
PAG-05284,POL-0668,2025-06-01,113.44,Completado,Tarjeta
PAG-05285,POL-0668,2025-07-01,113.44,Completado,Tarjeta
PAG-05286,POL-0668,2025-07-31,113.44,Completado,Transferencia
PAG-05287,POL-0668,2025-08-30,113.44,Completado,Transferencia
PAG-05288,POL-0668,2025-09-29,113.44,Completado,Tarjeta
PAG-05289,POL-0669,2024-09-29,137.47,Completado,Transferencia
PAG-05290,POL-0669,2024-10-29,137.47,Completado,Tarjeta
PAG-05291,POL-0669,2024-11-28,137.47,Completado,Tarjeta
PAG-05292,POL-0669,2024-12-28,137.47,Completado,Tarjeta
PAG-05293,POL-0669,2025-01-27,137.47,Completado,Tarjeta
PAG-05294,POL-0669,2025-02-26,137.47,Completado,Tarjeta
PAG-05295,POL-0669,2025-03-28,137.47,Completado,Transferencia
PAG-05296,POL-0669,2025-04-27,137.47,Completado,Efectivo
PAG-05297,POL-0669,2025-05-27,137.47,Completado,Transferencia
PAG-05298,POL-0669,2025-06-26,137.47,Completado,Transferencia
PAG-05299,POL-0669,2025-07-26,137.47,Completado,Efectivo
PAG-05300,POL-0669,2025-08-25,137.47,Completado,Transferencia
PAG-05301,POL-0669,2025-09-24,137.47,Completado,Transferencia
PAG-05302,POL-0670,2024-03-27,292.3,Completado,Tarjeta
PAG-05303,POL-0670,2024-04-26,292.3,Completado,Transferencia
PAG-05304,POL-0670,2024-05-26,292.3,Completado,Tarjeta
PAG-05305,POL-0670,2024-06-25,292.3,Completado,Efectivo
PAG-05306,POL-0670,2024-07-25,292.3,Completado,Efectivo
PAG-05307,POL-0670,2024-08-24,292.3,Completado,Efectivo
PAG-05308,POL-0670,2024-09-23,292.3,Completado,Efectivo
PAG-05309,POL-0670,2024-10-23,292.3,Completado,Efectivo
PAG-05310,POL-0670,2024-11-22,292.3,Completado,Transferencia
PAG-05311,POL-0670,2024-12-22,292.3,Completado,Tarjeta
PAG-05312,POL-0670,2025-01-21,292.3,Completado,Transferencia
PAG-05313,POL-0670,2025-02-20,292.3,Completado,Efectivo
PAG-05314,POL-0670,2025-03-22,292.3,Completado,Tarjeta
PAG-05315,POL-0671,2025-03-09,223.18,Completado,Efectivo
PAG-05316,POL-0671,2025-04-08,223.18,Pendiente,Tarjeta
PAG-05317,POL-0671,2025-05-08,223.18,Completado,Tarjeta
PAG-05318,POL-0671,2025-06-07,223.18,Pendiente,Transferencia
PAG-05319,POL-0671,2025-07-07,223.18,Completado,Transferencia
PAG-05320,POL-0671,2025-08-06,223.18,Completado,Efectivo
PAG-05321,POL-0671,2025-09-05,223.18,Completado,Efectivo
PAG-05322,POL-0671,2025-10-05,223.18,Completado,Efectivo
PAG-05323,POL-0672,2024-02-29,90.23,Completado,Tarjeta
PAG-05324,POL-0672,2024-03-30,90.23,Completado,Transferencia
PAG-05325,POL-0672,2024-04-29,90.23,Completado,Transferencia
PAG-05326,POL-0672,2024-05-29,90.23,Completado,Transferencia
PAG-05327,POL-0672,2024-06-28,90.23,Completado,Transferencia
PAG-05328,POL-0672,2024-07-28,90.23,Completado,Transferencia
PAG-05329,POL-0672,2024-08-27,90.23,Completado,Transferencia
PAG-05330,POL-0672,2024-09-26,90.23,Completado,Transferencia
PAG-05331,POL-0672,2024-10-26,90.23,Completado,Tarjeta
PAG-05332,POL-0672,2024-11-25,90.23,Completado,Efectivo
PAG-05333,POL-0672,2024-12-25,90.23,Completado,Efectivo
PAG-05334,POL-0672,2025-01-24,90.23,Completado,Tarjeta
PAG-05335,POL-0672,2025-02-23,90.23,Completado,Efectivo
PAG-05336,POL-0673,2025-07-09,293.48,Completado,Transferencia
PAG-05337,POL-0673,2025-08-08,293.48,Completado,Efectivo
PAG-05338,POL-0673,2025-09-07,293.48,Completado,Tarjeta
PAG-05339,POL-0673,2025-10-07,293.48,Pendiente,Transferencia
PAG-05340,POL-0674,2023-11-14,27.49,Pendiente,Efectivo
PAG-05341,POL-0674,2023-12-14,27.49,Completado,Efectivo
PAG-05342,POL-0674,2024-01-13,27.49,Completado,Transferencia
PAG-05343,POL-0674,2024-02-12,27.49,Pendiente,Transferencia
PAG-05344,POL-0674,2024-03-13,27.49,Completado,Efectivo
PAG-05345,POL-0674,2024-04-12,27.49,Completado,Efectivo
PAG-05346,POL-0674,2024-05-12,27.49,Completado,Transferencia
PAG-05347,POL-0674,2024-06-11,27.49,Completado,Efectivo
PAG-05348,POL-0674,2024-07-11,27.49,Completado,Transferencia
PAG-05349,POL-0674,2024-08-10,27.49,Completado,Efectivo
PAG-05350,POL-0674,2024-09-09,27.49,Pendiente,Transferencia
PAG-05351,POL-0674,2024-10-09,27.49,Completado,Efectivo
PAG-05352,POL-0674,2024-11-08,27.49,Completado,Tarjeta
PAG-05353,POL-0675,2025-03-30,204.72,Completado,Efectivo
PAG-05354,POL-0675,2025-04-29,204.72,Completado,Transferencia
PAG-05355,POL-0675,2025-05-29,204.72,Completado,Efectivo
PAG-05356,POL-0675,2025-06-28,204.72,Completado,Efectivo
PAG-05357,POL-0675,2025-07-28,204.72,Completado,Tarjeta
PAG-05358,POL-0675,2025-08-27,204.72,Completado,Transferencia
PAG-05359,POL-0675,2025-09-26,204.72,Completado,Transferencia
PAG-05360,POL-0676,2024-07-04,224.16,Completado,Efectivo
PAG-05361,POL-0676,2024-08-03,224.16,Pendiente,Transferencia
PAG-05362,POL-0676,2024-09-02,224.16,Completado,Efectivo
PAG-05363,POL-0676,2024-10-02,224.16,Completado,Transferencia
PAG-05364,POL-0676,2024-11-01,224.16,Completado,Transferencia
PAG-05365,POL-0676,2024-12-01,224.16,Completado,Tarjeta
PAG-05366,POL-0676,2024-12-31,224.16,Completado,Transferencia
PAG-05367,POL-0676,2025-01-30,224.16,Completado,Transferencia
PAG-05368,POL-0676,2025-03-01,224.16,Completado,Tarjeta
PAG-05369,POL-0676,2025-03-31,224.16,Completado,Tarjeta
PAG-05370,POL-0676,2025-04-30,224.16,Completado,Tarjeta
PAG-05371,POL-0676,2025-05-30,224.16,Completado,Transferencia
PAG-05372,POL-0676,2025-06-29,224.16,Completado,Transferencia
PAG-05373,POL-0677,2023-11-10,188.96,Completado,Efectivo
PAG-05374,POL-0677,2023-12-10,188.96,Completado,Efectivo
PAG-05375,POL-0677,2024-01-09,188.96,Completado,Efectivo
PAG-05376,POL-0677,2024-02-08,188.96,Completado,Tarjeta
PAG-05377,POL-0677,2024-03-09,188.96,Completado,Efectivo
PAG-05378,POL-0677,2024-04-08,188.96,Completado,Transferencia
PAG-05379,POL-0677,2024-05-08,188.96,Completado,Tarjeta
PAG-05380,POL-0677,2024-06-07,188.96,Pendiente,Efectivo
PAG-05381,POL-0677,2024-07-07,188.96,Completado,Tarjeta
PAG-05382,POL-0677,2024-08-06,188.96,Completado,Transferencia
PAG-05383,POL-0677,2024-09-05,188.96,Completado,Transferencia
PAG-05384,POL-0677,2024-10-05,188.96,Completado,Efectivo
PAG-05385,POL-0677,2024-11-04,188.96,Completado,Efectivo
PAG-05386,POL-0680,2025-05-27,246.74,Pendiente,Transferencia
PAG-05387,POL-0680,2025-06-26,246.74,Completado,Tarjeta
PAG-05388,POL-0680,2025-07-26,246.74,Completado,Tarjeta
PAG-05389,POL-0680,2025-08-25,246.74,Completado,Efectivo
PAG-05390,POL-0680,2025-09-24,246.74,Completado,Tarjeta
PAG-05391,POL-0681,2024-01-10,170.45,Completado,Transferencia
PAG-05392,POL-0681,2024-02-09,170.45,Completado,Efectivo
PAG-05393,POL-0681,2024-03-10,170.45,Pendiente,Transferencia
PAG-05394,POL-0681,2024-04-09,170.45,Completado,Efectivo
PAG-05395,POL-0681,2024-05-09,170.45,Completado,Transferencia
PAG-05396,POL-0681,2024-06-08,170.45,Completado,Efectivo
PAG-05397,POL-0681,2024-07-08,170.45,Completado,Efectivo
PAG-05398,POL-0681,2024-08-07,170.45,Completado,Tarjeta
PAG-05399,POL-0681,2024-09-06,170.45,Completado,Tarjeta
PAG-05400,POL-0681,2024-10-06,170.45,Pendiente,Efectivo
PAG-05401,POL-0681,2024-11-05,170.45,Completado,Transferencia
PAG-05402,POL-0681,2024-12-05,170.45,Completado,Tarjeta
PAG-05403,POL-0681,2025-01-04,170.45,Pendiente,Tarjeta
PAG-05404,POL-0682,2023-10-29,103.67,Completado,Efectivo
PAG-05405,POL-0682,2023-11-28,103.67,Completado,Transferencia
PAG-05406,POL-0682,2023-12-28,103.67,Completado,Tarjeta
PAG-05407,POL-0682,2024-01-27,103.67,Completado,Tarjeta
PAG-05408,POL-0682,2024-02-26,103.67,Completado,Efectivo
PAG-05409,POL-0682,2024-03-27,103.67,Completado,Transferencia
PAG-05410,POL-0682,2024-04-26,103.67,Completado,Tarjeta
PAG-05411,POL-0682,2024-05-26,103.67,Completado,Transferencia
PAG-05412,POL-0682,2024-06-25,103.67,Completado,Transferencia
PAG-05413,POL-0682,2024-07-25,103.67,Completado,Efectivo
PAG-05414,POL-0682,2024-08-24,103.67,Completado,Tarjeta
PAG-05415,POL-0682,2024-09-23,103.67,Completado,Tarjeta
PAG-05416,POL-0682,2024-10-23,103.67,Completado,Efectivo
PAG-05417,POL-0683,2024-04-24,136.07,Pendiente,Transferencia
PAG-05418,POL-0683,2024-05-24,136.07,Completado,Transferencia
PAG-05419,POL-0683,2024-06-23,136.07,Completado,Efectivo
PAG-05420,POL-0683,2024-07-23,136.07,Completado,Tarjeta
PAG-05421,POL-0683,2024-08-22,136.07,Completado,Efectivo
PAG-05422,POL-0683,2024-09-21,136.07,Completado,Tarjeta
PAG-05423,POL-0683,2024-10-21,136.07,Pendiente,Tarjeta
PAG-05424,POL-0683,2024-11-20,136.07,Completado,Efectivo
PAG-05425,POL-0683,2024-12-20,136.07,Completado,Efectivo
PAG-05426,POL-0683,2025-01-19,136.07,Completado,Efectivo
PAG-05427,POL-0683,2025-02-18,136.07,Completado,Tarjeta
PAG-05428,POL-0683,2025-03-20,136.07,Completado,Tarjeta
PAG-05429,POL-0683,2025-04-19,136.07,Completado,Efectivo
PAG-05430,POL-0685,2024-03-09,167.91,Completado,Efectivo
PAG-05431,POL-0685,2024-04-08,167.91,Completado,Tarjeta
PAG-05432,POL-0685,2024-05-08,167.91,Completado,Tarjeta
PAG-05433,POL-0685,2024-06-07,167.91,Completado,Transferencia
PAG-05434,POL-0685,2024-07-07,167.91,Completado,Efectivo
PAG-05435,POL-0685,2024-08-06,167.91,Completado,Transferencia
PAG-05436,POL-0685,2024-09-05,167.91,Completado,Tarjeta
PAG-05437,POL-0685,2024-10-05,167.91,Completado,Efectivo
PAG-05438,POL-0685,2024-11-04,167.91,Completado,Efectivo
PAG-05439,POL-0685,2024-12-04,167.91,Completado,Efectivo
PAG-05440,POL-0685,2025-01-03,167.91,Completado,Transferencia
PAG-05441,POL-0685,2025-02-02,167.91,Completado,Efectivo
PAG-05442,POL-0685,2025-03-04,167.91,Completado,Efectivo
PAG-05443,POL-0686,2024-02-22,204.93,Completado,Transferencia
PAG-05444,POL-0686,2024-03-23,204.93,Completado,Tarjeta
PAG-05445,POL-0686,2024-04-22,204.93,Completado,Tarjeta
PAG-05446,POL-0686,2024-05-22,204.93,Completado,Efectivo
PAG-05447,POL-0686,2024-06-21,204.93,Completado,Efectivo
PAG-05448,POL-0686,2024-07-21,204.93,Completado,Efectivo
PAG-05449,POL-0686,2024-08-20,204.93,Completado,Tarjeta
PAG-05450,POL-0686,2024-09-19,204.93,Completado,Transferencia
PAG-05451,POL-0686,2024-10-19,204.93,Pendiente,Transferencia
PAG-05452,POL-0686,2024-11-18,204.93,Completado,Efectivo
PAG-05453,POL-0686,2024-12-18,204.93,Completado,Tarjeta
PAG-05454,POL-0686,2025-01-17,204.93,Pendiente,Transferencia
PAG-05455,POL-0686,2025-02-16,204.93,Completado,Transferencia
PAG-05456,POL-0687,2025-02-10,85.58,Completado,Efectivo
PAG-05457,POL-0687,2025-03-12,85.58,Completado,Transferencia
PAG-05458,POL-0687,2025-04-11,85.58,Completado,Efectivo
PAG-05459,POL-0687,2025-05-11,85.58,Completado,Efectivo
PAG-05460,POL-0687,2025-06-10,85.58,Completado,Transferencia
PAG-05461,POL-0687,2025-07-10,85.58,Completado,Efectivo
PAG-05462,POL-0687,2025-08-09,85.58,Completado,Tarjeta
PAG-05463,POL-0687,2025-09-08,85.58,Completado,Tarjeta
PAG-05464,POL-0687,2025-10-08,85.58,Completado,Tarjeta
PAG-05465,POL-0688,2024-05-19,65.81,Completado,Efectivo
PAG-05466,POL-0688,2024-06-18,65.81,Completado,Tarjeta
PAG-05467,POL-0688,2024-07-18,65.81,Completado,Efectivo
PAG-05468,POL-0688,2024-08-17,65.81,Completado,Efectivo
PAG-05469,POL-0688,2024-09-16,65.81,Completado,Transferencia
PAG-05470,POL-0688,2024-10-16,65.81,Completado,Tarjeta
PAG-05471,POL-0688,2024-11-15,65.81,Completado,Transferencia
PAG-05472,POL-0688,2024-12-15,65.81,Completado,Efectivo
PAG-05473,POL-0688,2025-01-14,65.81,Completado,Tarjeta
PAG-05474,POL-0688,2025-02-13,65.81,Completado,Transferencia
PAG-05475,POL-0688,2025-03-15,65.81,Completado,Tarjeta
PAG-05476,POL-0688,2025-04-14,65.81,Pendiente,Tarjeta
PAG-05477,POL-0688,2025-05-14,65.81,Completado,Efectivo
PAG-05478,POL-0690,2024-08-18,232.42,Completado,Efectivo
PAG-05479,POL-0690,2024-09-17,232.42,Completado,Transferencia
PAG-05480,POL-0690,2024-10-17,232.42,Completado,Transferencia
PAG-05481,POL-0690,2024-11-16,232.42,Completado,Efectivo
PAG-05482,POL-0690,2024-12-16,232.42,Completado,Tarjeta
PAG-05483,POL-0690,2025-01-15,232.42,Completado,Transferencia
PAG-05484,POL-0690,2025-02-14,232.42,Completado,Tarjeta
PAG-05485,POL-0690,2025-03-16,232.42,Completado,Efectivo
PAG-05486,POL-0690,2025-04-15,232.42,Completado,Tarjeta
PAG-05487,POL-0690,2025-05-15,232.42,Completado,Tarjeta
PAG-05488,POL-0690,2025-06-14,232.42,Completado,Tarjeta
PAG-05489,POL-0690,2025-07-14,232.42,Completado,Transferencia
PAG-05490,POL-0690,2025-08-13,232.42,Completado,Tarjeta
PAG-05491,POL-0691,2024-02-23,204.37,Completado,Efectivo
PAG-05492,POL-0691,2024-03-24,204.37,Completado,Tarjeta
PAG-05493,POL-0691,2024-04-23,204.37,Completado,Transferencia
PAG-05494,POL-0691,2024-05-23,204.37,Completado,Transferencia
PAG-05495,POL-0691,2024-06-22,204.37,Completado,Tarjeta
PAG-05496,POL-0691,2024-07-22,204.37,Completado,Efectivo
